IMDbID,Genre,Released,Title,IMDbRating,Type,Synopsis,ImageURL
tt5359928,['Drama'],2017,Our Little Secret,9.5,movie,Everybody has a secret. Two young sisters abandoned by their mother. A strange woman sleeping on their couch. A sinister fugitive hiding in their barn. FBI agents snooping around. And the ...,"['https://m.media-amazon.com/images/M/MV5BN2QyNmEwODYtYzNkOC00YjM2LTk2OTYtMTIyYTBlMjFkZTRmXkEyXkFqcGdeQXVyMTkyOTA2OQ@@._V1_UY268_CR3,0,182,268_AL_.jpg']"
tt5774544,"['Comedy', 'Drama']",2016,Urban Teach Now,9.5,tvMovie,"Left without any other options after graduation, achievement-obsessed Eunice Son joins a non-profit teaching program in New Orleans. Urban Teach Now is a biting satire on Teach For America.","['https://m.media-amazon.com/images/M/MV5BODEzMjNhN2MtNTE1Zi00NzZmLTk5YjQtMzI2MDA4MmE0NDQwXkEyXkFqcGdeQXVyNjAwNzkxODg@._V1_UY268_CR147,0,182,268_AL_.jpg']"
tt4195132,['Drama'],2015,Last Chance,9.5,tvMovie,,[]
tt10482802,['Drama'],2020,The Lamp of Truth,9.4,movie,A soul stirring film based on the story of a Doctor who served in the killing field of Sri Lanka.,"['https://m.media-amazon.com/images/M/MV5BZWFlYmU4MjYtZDE0MC00YTU2LTk0NDMtMGFkZmFiZTVmZGFhXkEyXkFqcGdeQXVyMTA0MzYxMTY5._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt4718276,"['Documentary', 'Drama']",2019,"Defend, Conserve, Protect",9.4,movie,"Narrated by Dan Aykroyd (Ghostbusters, The Blues Brothers), Defend, Conserve, Protect, pits the marine conservation group, Sea Shepherd, against the Japanese whaling fleet, in an epic battle to defend the majestic Minke whales.","['https://m.media-amazon.com/images/M/MV5BNDA0ODY0MDM4MV5BMl5BanBnXkFtZTgwMzczNjE5NTM@._V1_UY268_CR6,0,182,268_AL_.jpg']"
tt8616164,"['Comedy', 'Drama']",2018,Begin Again the Movie,9.4,movie,,"['https://m.media-amazon.com/images/M/MV5BMzg3MDY5NjgtYzQ5My00Yzk5LTljOTYtYjEwMWMwOTgwYTQwXkEyXkFqcGdeQXVyNDQ2NzY1NzE@._V1_UY268_CR87,0,182,268_AL_.jpg']"
tt6185752,['Drama'],2016,Girl Versus,9.4,movie,"On the run, Lucia makes an unlikely friend in Alex, a Virtual Artificial Intelligence Assistant who helps her overcome seemingly insurmountable odds and regain her faith life.","['https://m.media-amazon.com/images/M/MV5BNDQ3MTAzZWUtNzAwOS00YjUzLTg2OWYtYTA4NmY1ZjYwZDczXkEyXkFqcGdeQXVyMzg3NDQ5MTc@._V1_UY268_CR4,0,182,268_AL_.jpg']"
tt5069092,"['Adventure', 'Documentary', 'Drama']",2018,Yasuni Man,9.4,movie,"Yasuni Man is a film about a conflict raging deep within the Ecuadorian Amazon. It's a real-life Avatar story. Once under siege by missionaries seeking to civilize them, the Waorani people ...","['https://m.media-amazon.com/images/M/MV5BNTU3ZWRmYjEtOWQ0Ny00N2M5LWIzM2MtNDZlZGZhZWY1NjFhXkEyXkFqcGdeQXVyMjMxNDk2MjU@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt5842264,"['Adventure', 'Drama', 'Family']",2016,Reset,9.4,tvMovie,"When the Earth speaks... who will listen? RESET is about a Maori boy prophet, JUSTIN, who intercepts a communication between our dying planet and caretaker aliens from a distant galaxy, and must embark on a quest with his friends.","['https://m.media-amazon.com/images/M/MV5BNDlmNGE0YzUtN2YyNi00ZDdiLTkzN2UtNmE2NjQ5MTM3NmU0XkEyXkFqcGdeQXVyMTg0MTc4NjI@._V1_UY268_CR4,0,182,268_AL_.jpg']"
tt8154780,['Drama'],2019,Release,9.3,movie,"""RELEASE"" is a tragedy that follows Ricky ""Maverick"" Santana, free after twenty-one years in prison. He's a changed man figuring out his place in a family he barely remembers, while dealing...","['https://m.media-amazon.com/images/M/MV5BNTNhN2EyY2YtODU4Yy00MzBkLWFhOWItYTRiMmQ4MzI4MDBhXkEyXkFqcGdeQXVyMTYxNTgwMDg@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt10218912,"['Drama', 'Fantasy', 'Romance']",2019,As I Am,9.3,movie,A story of a young man running from the truth about his childhood returns in order to correct his past but ends up discovering a side of himself that he suppressed.,"['https://m.media-amazon.com/images/M/MV5BNjllNTdmYzItM2IwZi00OGIzLWJmZGItZDNiNjNjOGUyMzM5XkEyXkFqcGdeQXVyOTY3MzgxNTE@._V1_UY268_CR3,0,182,268_AL_.jpg']"
tt7985694,['Drama'],2018,I Smell the Salt,9.3,movie,A young girl discovers a new way to see and experience the world.,"['https://m.media-amazon.com/images/M/MV5BMTk5OTRhYjItYzBjYy00YTEyLWJjMGYtMDBlZTJjYzQxNGQ5XkEyXkFqcGdeQXVyNTcxNzExMjE@._V1_UY268_CR9,0,182,268_AL_.jpg']"
tt4820670,['Drama'],2018,"Love, Cecy",9.3,movie,"The true story of the popular 15 year old Cecilia Rios from Richmond CA, who was brutally murdered on March 14, 1994, as she took a shortcut home through a deserted elementary school. The ...","['https://m.media-amazon.com/images/M/MV5BMzIyMWMwOGUtNTI4Ny00ZGQ2LTk2NGItNWQ0M2UzMjc4MzU4XkEyXkFqcGdeQXVyNzkzMDI3NTQ@._V1_UY268_CR34,0,182,268_AL_.jpg']"
tt6407612,"['Biography', 'Documentary', 'Drama']",2017,The Wrestler: A Q.T. Marshall Story,9.3,movie,"Q.T. Marshall has been independently wrestling for nearly a decade. Turning 30, and sustaining multiple injuries in the ring, his career could quite possibly, be coming to an end. Q.T. has ...","['https://m.media-amazon.com/images/M/MV5BYWE0YmYzYzAtNDQ3YS00NWUzLWExN2UtYzQ4YTlkZWRjNDhlL2ltYWdlXkEyXkFqcGdeQXVyNDYzNDg0OTA@._V1_UY268_CR7,0,182,268_AL_.jpg']"
tt6711336,['Drama'],2017,Back to the Lab: A Bones Retrospective,9.3,tvMovie,"Join the cast and producers of Bones for an in-depth look into one of the longest running dramas in television history. With some never before seen footage, this unique retrospective ...","['https://m.media-amazon.com/images/M/MV5BNzE3NGRlOTktMGQxNi00Nzk5LTk1ZjUtYWYwNTViOGY5YWU1XkEyXkFqcGdeQXVyNzQ0NjM4MDE@._V1_UY268_CR147,0,182,268_AL_.jpg']"
tt5785724,['Drama'],2017,Outlaw Origins,9.3,tvMovie,,[]
tt4586054,"['Documentary', 'Drama', 'Family']",2016,Soar,9.3,tvMovie,"Kiera, a determined young woman and quadruple amputee since childhood, fights against stereotype and physical expectations as she fulfills her desire to dance and choreograph. All the while...","['https://m.media-amazon.com/images/M/MV5BY2U4Y2ZkZGQtMzI5ZS00YjA0LTk1YWUtYTI5ZDgyNmNjZTI0XkEyXkFqcGdeQXVyMTYzNTg1Nzk@._V1_UY268_CR38,0,182,268_AL_.jpg']"
tt3761196,"['Documentary', 'Drama']",2015,I Will Dance,9.3,movie,"Follows the young people of Selma Alabama's RATCo as they journey to New York City to share their story of hope, resilience, and overcoming.","['https://m.media-amazon.com/images/M/MV5BMTA1MzE2MzUxOTFeQTJeQWpwZ15BbWU4MDY4OTUzOTEx._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt4846724,"['Action', 'Drama']",2015,In-Security: Are You In?,9.3,tvMovie,A struggling actor takes a wrong turn when he becomes a bouncer in LA's dangerous and provocative night-club scene.,"['https://m.media-amazon.com/images/M/MV5BMTQ1NDA4NDA4Nl5BMl5BanBnXkFtZTgwMDUzOTYzNzE@._V1_UY268_CR12,0,182,268_AL_.jpg']"
tt4352486,"['Comedy', 'Drama']",2015,Harlem Knights,9.3,tvMovie,"Harlem Knights is the story of five childhood friends whose one defining moment of glory on the court was tarnished. Five years later, they've gone their separate ways - some are still ...","['https://m.media-amazon.com/images/M/MV5BOWYzYmE3NTAtOTNhMC00MGFlLWI3NzgtNTI0ZTkxZDQ3MzZlXkEyXkFqcGdeQXVyMzE0NzMzNzY@._V1_UY268_CR172,0,182,268_AL_.jpg']"
tt8451954,['Drama'],2020,Second Samuel,9.2,movie,"A nostalgic look at the pen pal correspondence between Harry S Truman and Bernard Flat (B-Flat), an autistic young man from the South Georgia town of Second Samuel - the story truly begins ...","['https://m.media-amazon.com/images/M/MV5BNDRkZTMwZWQtYTRlMy00NTVmLTk0ZDQtN2RkZmRmMmNmYTYwXkEyXkFqcGdeQXVyMjkwMTk0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt6829882,['Drama'],2020,Disrupted,9.2,movie,An Oakland widower's thirst for justice is rekindled when a local killing is oddly similar to his wife's unsolved murder from decades ago.,"['https://m.media-amazon.com/images/M/MV5BZGQ4NjcwNzYtYzUwZi00MmE0LThjZGUtZGZlZDdkY2FjNGFjXkEyXkFqcGdeQXVyNjYxNDkwNQ@@._V1_UY268_CR10,0,182,268_AL_.jpg']"
tt5869240,"['Comedy', 'Drama']",2020,To the New Girl,9.2,movie,Ten women scorned address their exes' new wives and lovers during an open mic night in Los Angeles.,"['https://m.media-amazon.com/images/M/MV5BMDgxOGFiZGMtZDg3Yy00NjU0LTllMDgtMjZkZDY0NjRiNmExXkEyXkFqcGdeQXVyOTk3NTA2Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt3391908,"['Drama', 'Romance']",2020,Older,9.2,movie,"Older is a drama/comedy about sex, love, relationships, growing up and how our nostalgic attachment to the past can colour our perception of the present, sometimes for the worse.","['https://m.media-amazon.com/images/M/MV5BMGI3ZWZhMDYtYWY2My00ZmY2LTgzNzQtYWI3NDJmZGY5NTkxXkEyXkFqcGdeQXVyMzIxMTA1OTQ@._V1_UY268_CR4,0,182,268_AL_.jpg']"
tt6326262,"['Drama', 'Thriller']",2019,One Day Notice,9.2,movie,"When a timid agent's assistant attempts to quit his job with one day notice, his washed up boss gives him a final task: Sign Hollywood's most valuable A-list star - or die.","['https://m.media-amazon.com/images/M/MV5BMTdlMDA1ZjUtOWYyNi00MjdiLWE5M2EtZTBlN2JkNDhhMjY0XkEyXkFqcGdeQXVyMTM0MDEyNDQ@._V1_UY268_CR3,0,182,268_AL_.jpg']"
tt3828218,['Drama'],2019,The Dry Cleaner,9.2,movie,The pressure is on for British intelligence officer George to gather information on the terrorist organisation Munathma. He attempts to convince a Middle Eastern student Lydia to spy on a ...,"['https://m.media-amazon.com/images/M/MV5BOGYyYzZjZGEtYTdiOC00OWVlLWJjZjItMTFkNTA3NTMxN2MxXkEyXkFqcGdeQXVyNzkzNTI2MzY@._V1_UY268_CR3,0,182,268_AL_.jpg']"
tt10127546,['Drama'],2019,The Lehman Trilogy,9.2,movie,"The story of Lehman Brothers, from their beginnings as cotton brokers before the Civil War to the company's involvement in the financial crisis of 2008.","['https://m.media-amazon.com/images/M/MV5BMjBmMGI1ZDYtNzg2Yy00ZDBmLWEwYjUtYWI2Y2YzMTY0OGE2XkEyXkFqcGdeQXVyNTY3OTE3Mzg@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt6765138,"['Comedy', 'Drama']",2018,Joe vs. Joe,9.2,tvMovie,Joe Daniels is far from an average guy with a far from average job and a far from average family. Who happen to living in a far from average neighborhood.,"['https://m.media-amazon.com/images/M/MV5BOTI1MWQ3NzEtMGMyNC00NDgxLTg4N2ItZTFiYzQ0MmVlZTBiXkEyXkFqcGdeQXVyNzQyODkyMzk@._V1_UY268_CR1,0,182,268_AL_.jpg']"
tt7845882,"['Comedy', 'Drama']",2017,Fall Semester,9.2,movie,'Fall Semester The Movie' is a urban comedy. Its about a college student that is striving to be the next big comedian. He has to come up with money to get in largest comedy competition 'Big...,"['https://m.media-amazon.com/images/M/MV5BOTc5ODNiNGEtMjU4ZC00NGEwLThhOTItOWUxZjg5MGY4NzA5XkEyXkFqcGdeQXVyODQ2NTU5MDc@._V1_UY268_CR16,0,182,268_AL_.jpg']"
tt7143958,['Drama'],2017,Covadonga,9.2,movie,"Mourning his wife and their stolen life at a secluded lake house, Martin Ravin watches a tipsy young couple commandeer his canoe. Only the boy returns to shore. As Martin's dark past starts...","['https://m.media-amazon.com/images/M/MV5BNWQxOTY1ODMtYmU4My00YmY1LWJlMjUtNjRkM2Y5ZGUzMjQyXkEyXkFqcGdeQXVyMjI3NjQ5NDI@._V1_UY268_CR16,0,182,268_AL_.jpg']"
tt7139110,['Drama'],2017,Switch,9.2,movie,A floored man (Charlie) and his loving girlfriend (Layla). Charlie's uncompromising love for her leads to him hurting others but he's not the only one suffering.,"['https://m.media-amazon.com/images/M/MV5BZjBmZTJhN2QtMmJhMS00MzU2LTg2ZDgtNzQ2OWM0ZGM4YTdkXkEyXkFqcGdeQXVyNTA3MzA3ODU@._V1_UY268_CR4,0,182,268_AL_.jpg']"
tt6782112,['Drama'],2017,In Our Lifetime,9.2,tvMovie,"Twelve (12) middle schoolers of Roosevelt Middle School deal with teenage angst, drama, betrayal and friendship.","['https://m.media-amazon.com/images/M/MV5BNTAyZjcxNGEtYWEzOC00MzA3LTk1ZTAtZDZkNzhlYzYwYWUyXkEyXkFqcGdeQXVyNjQ3MTA4NDM@._V1_UY268_CR9,0,182,268_AL_.jpg']"
tt4567194,['Drama'],2016,Verräter,9.2,tvMovie,"Germany 1942. During a raid of suspected enemy agents of the Reich; counter intelligence discovers a trail of documents connecting someone at German Intelligence to a local Lounge club. ...
                    See full synopsis","['https://m.media-amazon.com/images/M/MV5BMTJiMzcxOGEtNzg5Mi00ZmRkLTg5N2QtMDFmY2EyMDI3ZmVhXkEyXkFqcGdeQXVyMjM3MDkxMjE@._V1_UY268_CR13,0,182,268_AL_.jpg']"
tt4504358,"['Documentary', 'Drama']",2015,Searching for Eddie Running Wolf,9.2,movie,Who is Eddie Running Wolf? Many asked that question along the road as the filmmakers search for the elusive Native American artist. Legend told a tale of an artist so talented that he could...,"['https://m.media-amazon.com/images/M/MV5BMTg0MTIwMDE5NF5BMl5BanBnXkFtZTgwMjc2MjM5NDE@._V1_UY268_CR2,0,182,268_AL_.jpg']"
tt3456262,['Drama'],2015,Pubmonkey,9.2,movie,,"['https://m.media-amazon.com/images/M/MV5BZGNlYjg4NTgtODIyMC00N2Y2LWI4N2EtM2I3NjM0ZGI0NmYxXkEyXkFqcGdeQXVyMzAyMDQ0Njg@._V1_UY268_CR4,0,182,268_AL_.jpg']"
tt2920818,['Drama'],2015,Red Right Return,9.2,movie,"Two estranged brothers travel to their family vacation home for a weekend alone. At pivotal junctures in their lives, they hope to recapture a once cherished bond.","['https://m.media-amazon.com/images/M/MV5BOTUxNDU3MTYxMl5BMl5BanBnXkFtZTgwMzcyMTgwNjE@._V1_UY268_CR11,0,182,268_AL_.jpg']"
tt12617878,"['Comedy', 'Crime', 'Drama']",2020,Windfall,9.2,movie,Marcus Crawsley is living a complacent day-to-day life at work and dealing with the same problems in his outside relationship - until he stumbles across two thousand dollars at work and has to deal with the man who it belongs to.,"['https://m.media-amazon.com/images/M/MV5BODg3ZmUyYzctYjkzYi00NGIxLTk5MWMtNjEzOTQ1ODE4OWZlXkEyXkFqcGdeQXVyNTg4OTQ0NzQ@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt6393674,"['Comedy', 'Drama']",2020,Before/During/After,9.2,movie,This sharp-witted dramedy studies a middle-aged NYC theatre actress suddenly forced to figure out the kind of person she wants to portray in real life when her marriage comes to an end after she catches her husband cheating.,"['https://m.media-amazon.com/images/M/MV5BZmQ5OWQ5ZTItYjY1Ni00YmM5LWI0MjUtNDAwMzkzNWQzMWIzXkEyXkFqcGdeQXVyMjg5NTI1Nzk@._V1_UY268_CR147,0,182,268_AL_.jpg']"
tt12193476,"['Comedy', 'Drama', 'Romance']",2020,Down,9.1,movie,A long-distance couple spends a weekend together that makes them question the longevity of their relationship.,"['https://m.media-amazon.com/images/M/MV5BOWI2OWI1ZWItOTQ0YS00YjcxLWI4ZjgtZDY2MGFlNmU0ZTY2XkEyXkFqcGdeQXVyMTE3MTY4NTA5._V1_UY268_CR9,0,182,268_AL_.jpg']"
tt7521358,['Drama'],2019,A Wake,9.1,movie,"The children in a religious family clash with their parents as they prepare for the wake of their brother, Mitchel. Teenage Mason desperately tries to reach his lost identical twin through ...","['https://m.media-amazon.com/images/M/MV5BZmVjZjRjNTUtNDQ5Ni00Y2YyLTliZDUtOTBmNGM3NWM2ODdjXkEyXkFqcGdeQXVyNDk1MDE4NDQ@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt6670116,['Drama'],2018,The Broken Rose,9.1,movie,"Rose is a young girl who has grown up in foster care. Desperate to escape an abusive situation, she is saved by an older man named Shaka, but at what price?","['https://m.media-amazon.com/images/M/MV5BOWViMGRmZTYtZmIwOC00NmEyLWI0YTEtYzk3MTQ3MDhjNTc1XkEyXkFqcGdeQXVyNTI4NjQzNDQ@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt6074834,['Drama'],2018,Delaware Shore,9.1,movie,A Holocaust survivor who escapes the concentration camps finds refuge on a secluded Delaware Beach and raises her abandoned twin grandchildren.,"['https://m.media-amazon.com/images/M/MV5BZDBiZDliOWItNTcxYi00NDcxLThiNWQtMDRhNTg4NDFmNzQzXkEyXkFqcGdeQXVyNTkwMTcxNzQ@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt4409276,"['Documentary', 'Drama']",2018,The Food Cure: Hope or Hype?,9.1,movie,THE FOOD CURE presents an intimate portrait of six cancer patients who make the radical decision to turn their backs on conventional medicine and put their faith in a controversial alternative cancer treatment based on food.,"['https://m.media-amazon.com/images/M/MV5BOWQ3ODMwNzItMGJmMy00NTI0LWJlNGMtNGU3ZWM5ZmUyZmYyXkEyXkFqcGdeQXVyMjI2MzA2ODE@._V1_UY268_CR4,0,182,268_AL_.jpg']"
tt9335692,"['Action', 'Crime', 'Drama']",2018,Country Boys,9.1,tvMovie,Country Boys is a much needed 60 min high drama series that highlights country living and everything that comes with it. There are no shows on television today that highlights the country ...,"['https://m.media-amazon.com/images/M/MV5BODI0MzgxOTYtMWQ0My00NDFmLTg1OTUtYzg3NTdlYmU3ODcyXkEyXkFqcGdeQXVyMjEwODIxODc@._V1_UY268_CR43,0,182,268_AL_.jpg']"
tt7599970,['Drama'],2017,The Bible and God,9.1,movie,,"['https://m.media-amazon.com/images/M/MV5BMzA5ZGYwODItOGU0Zi00NzEyLWI5YjUtMjgxYWMxOWI1MmQxXkEyXkFqcGdeQXVyNzgwNDExMjI@._V1_UY268_CR5,0,182,268_AL_.jpg']"
tt7100874,['Drama'],2017,The Killing Floor,9.1,movie,,"['https://m.media-amazon.com/images/M/MV5BZTg4MGM1MWMtNmJlYi00MjEyLWFlOTYtOTBlOTdmNDNmY2RmXkEyXkFqcGdeQXVyMjM4NzgyMzQ@._V1_UY268_CR3,0,182,268_AL_.jpg']"
tt6563582,['Drama'],2017,To Be Alone,9.1,movie,One man's grief takes him on a dark exploration of his own faith and well being.,"['https://m.media-amazon.com/images/M/MV5BMzM4ZjI3ZWItMjYxYS00ODlkLWFjYWEtMDA5OTU3ZTk5YzA0XkEyXkFqcGdeQXVyMzAwNTk1NQ@@._V1_UY268_CR6,0,182,268_AL_.jpg']"
tt6094934,"['Documentary', 'Drama', 'History']",2017,Sardari's Enigma,9.1,movie,An Iranian Consul risks his life to save many lives during the WWII in France. He creatively made up a new description of 'Djoguoten' for Iranian Jews to argue with German officials to exempt them from the German Racial Policy.,"['https://m.media-amazon.com/images/M/MV5BMzFiZjY2OGEtZWM4Ny00ZTI3LWI5ODctNDAxYTFjMWE1NTRhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTMzNTM1Nzc@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt6058448,['Drama'],2017,Psychic Murder,9.1,movie,After a young comic finds his stride by joking about his birth defect - a three fingered hand - he finds himself targeted by a ruthless talent agent who will either make his career or destroy his life.,"['https://m.media-amazon.com/images/M/MV5BMGQ5NDMzYmUtMGFiNy00MTY1LThkOGQtYjhhNDM0M2UxYzQ3XkEyXkFqcGdeQXVyMzAwNTk1NQ@@._V1_UY268_CR153,0,182,268_AL_.jpg']"
tt8151734,['Action'],2010,Tebaatusasula,9.5,movie,,[]
tt3384354,"['Action', 'Documentary', 'Family']",2014,Black Beauty Breed,9.3,movie,"Loyal, highly intelligent and courageous, the Rottweiler is often misunderstood. Black Beauty Breed is a feature length documentary that brings you closer to the dog behind the perceived ...","['https://m.media-amazon.com/images/M/MV5BMTQ5NzEyNjQ5Nl5BMl5BanBnXkFtZTgwNzQ5NzM4MTE@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt2120028,"['Action', 'Biography', 'Documentary']",2011,CHEVY100: An American Story,9.3,movie,"A two-hour ride of 100 years on the road. Ford and Chevy have battled since the earliest days, the beginnings of Corvette, how Mustang spawned Camaro, muscle cars, tri-5s, Low Riders, Rat ...",[]
tt4219970,"['Action', 'Comedy', 'Documentary']",2014,Hoodslam: The Accidental Phenomenon,9.2,movie,Hoodslam is a the story of an upstart pro wrestling promotion from Oakland California. See as they grow from their meager beginnings out of a dilapidated warehouse to become one of the most...,"['https://m.media-amazon.com/images/M/MV5BMjIyNjgxMDIwN15BMl5BanBnXkFtZTgwODE0NjM4MzE@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt3223822,"['Action', 'Biography', 'Documentary']",2014,Oil & Water,9.2,movie,'Oil & Water' is the story of two boys coming of age in the middle of one of the world's worst toxic disasters: the contamination of Ecuador's Amazon region by reckless oil drilling. Hugo ...,"['https://m.media-amazon.com/images/M/MV5BMTQ4OTc5NjQ1OF5BMl5BanBnXkFtZTgwMzk5MDA4MTE@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt2885396,"['Action', 'Documentary', 'Drama']",2013,Out of the Fire,9.2,movie,"This inspiring documentary film features renowned wood-firing potter Kevin Crowe, and his apprentice Krista Loomans. The film follows a four day wood-kiln firing of nearly 2000 pots, in ...","['https://m.media-amazon.com/images/M/MV5BOTgyNzkzNTUzMF5BMl5BanBnXkFtZTgwNzIzNTM0MTE@._V1_UY268_CR6,0,182,268_AL_.jpg']"
tt2185170,"['Action', 'Comedy', 'Documentary']",2012,Jurisdiction,9.2,movie,A new dangerous drug goes rampage throughout the city and begins to populate throughout the nation. This growth has to be stopped before it gets out of the jurisdiction.,"['https://m.media-amazon.com/images/M/MV5BMTcwNTkzNTAwMl5BMl5BanBnXkFtZTgwNzg1NjA2MDE@._V1_UY268_CR9,0,182,268_AL_.jpg']"
tt1727335,"['Action', 'Comedy']",2010,Leave Day,9.2,movie,Leave Day is a dark comedy centered on a convict who is granted a 12-hour furlough from prison. The film will take you on an adventure as the main character encounters one problem after the...,"['https://m.media-amazon.com/images/M/MV5BMTAyNjgzMjE0NjBeQTJeQWpwZ15BbWU3MDI5MDM0OTM@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt2408462,['Action'],2012,Fighter's Chance,9.1,tvMovie,"Sean 'Baby Face' Banes is a former light-weight boxing champion. Born in the projects, he learned the rules quickly - be the predator or be the prey. This attitude led him to ascend to ...","['https://m.media-amazon.com/images/M/MV5BODIzNmVjOGUtZTg2ZS00ZjMyLWI3MjgtMjhhYjY1OTUxZjVjXkEyXkFqcGdeQXVyMjUwMTg5MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt3972672,['Action'],2014,Rezist,9,tvMovie,"This flagship series for Grizzwold Productions follows brother and sister, Eathan and Roxan as they put together a team to over throw the oppressive governing body that killed their parents...",[]
tt2189270,['Action'],2012,The 404,9,tvMovie,,"['https://m.media-amazon.com/images/M/MV5BMjE1MTIxNDc0OF5BMl5BanBnXkFtZTcwODg5NjYzOA@@._V1_UY268_CR5,0,182,268_AL_.jpg']"
tt2342275,['Action'],2011,Rescue Team,9,movie,A rescue team is on a dangerous mission into the jungle!!!!,"['https://m.media-amazon.com/images/M/MV5BMTc4ODA4OTY2NF5BMl5BanBnXkFtZTcwMzU4NTY2Nw@@._V1_UY268_CR9,0,182,268_AL_.jpg']"
tt1729517,"['Action', 'Drama']",2014,Bare Knuckle,8.9,movie,A former Marine must fight in the underground world of bare knuckle boxing in order to protect his family.,"['https://m.media-amazon.com/images/M/MV5BNGRmMzA4MTctOTMwYS00ZGNlLWI3ZmEtMWJiMzBhYmI5YzdkXkEyXkFqcGdeQXVyMjM5MjMyMTI@._V1_UY268_CR12,0,182,268_AL_.jpg']"
tt2780748,"['Action', 'Documentary', 'Sport']",2013,Waverider,8.9,movie,"In the early 90's, an iconic photo of a young boy dropping in on a huge unknown wave made the cover of Surfing Life. 20 years on, in 2013, the boy the world had never heard of earned his chance to compete against the best surfer the world has ever seen","['https://m.media-amazon.com/images/M/MV5BNjljZTE5ZmMtMmE3OC00NmQ1LTlmZmMtOGQ2NmJmMDA2ODk4XkEyXkFqcGdeQXVyMjY1MDI4OTE@._V1_UY268_CR9,0,182,268_AL_.jpg']"
tt1964898,"['Action', 'Comedy']",2013,Martial Science,8.9,movie,"A young French martial arts expert who was born and raised in America to Mexican parents has to go to a ""very illegal and underground tournament"" in China that everyone knows about, in order to avenge the honor of his not dead master.","['https://m.media-amazon.com/images/M/MV5BMTExOTIzMTE0NTNeQTJeQWpwZ15BbWU4MDUxNjk5MjEx._V1_UY268_CR3,0,182,268_AL_.jpg']"
tt5745228,"['Action', 'Sci-Fi']",2013,Deus Ex: Human Revolution - Director's Cut,8.9,movie,The year is 2027. It is a time of great innovation and technological advancement. It is also a time of chaos and conspiracy. Corporations have more power than the government. Everyone is ...,"['https://m.media-amazon.com/images/M/MV5BMGRmMGM5MjAtNWM3Zi00MTVjLTg4ZjYtZWZmOWZkZTkyYmE0XkEyXkFqcGdeQXVyMTk5NDI0MA@@._V1_UY268_CR3,0,182,268_AL_.jpg']"
tt4163946,"['Action', 'Documentary', 'Drama']",2014,Snow Day,8.8,movie,"'Snow Day' is a documentary film about life, death, and skiing that follows a group of senior citizens on their weekly ski trip in the Colorado Rockies. Full of life, but frequently facing ...","['https://m.media-amazon.com/images/M/MV5BM2ZkMzc0ZTAtODRhMS00NWQ4LWFlZDctNTdjMzdiODBiNThmXkEyXkFqcGdeQXVyMjk2NDAzMA@@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt3247902,"['Action', 'Documentary', 'Sport']",2013,Journey to the 100 Man Fight: The Judd Reid Story,8.8,movie,"In mid 2011, Judd Reid was invited by the World Kumite Organization (WKO) to attempt the 100 Man Kumite. The 100 Man Kumite is an intimate event steeped in tradition where a person attempts...","['https://m.media-amazon.com/images/M/MV5BOTU2MTg2NzE2MV5BMl5BanBnXkFtZTgwNzI3NDg3MDE@._V1_UY268_CR3,0,182,268_AL_.jpg']"
tt2975986,['Action'],2013,Heroine Legends: Transition to Darkness,8.8,movie,,[]
tt2501412,"['Action', 'Biography', 'Drama']",2012,Raskal Love,8.8,movie,"Vanna Fut, aka 'Lazy' was initiated into Tiny Raskal Gang at the age of 11. He takes us through his experiences in gang life, to becoming a pioneering break-dancer in Seattle during the 90'...","['https://m.media-amazon.com/images/M/MV5BMTc3ODA5NjQ4OV5BMl5BanBnXkFtZTcwMTU1NjEzOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt6019206,"['Action', 'Crime', 'Thriller']",2011,Kill Bill: The Whole Bloody Affair,8.8,movie,"The Bride must kill her ex-boss and lover Bill who betrayed her at her wedding rehearsal, shot her in the head and took away her unborn daughter. But first, she must make the other four members of the Deadly Viper Assassination Squad suffer.","['https://m.media-amazon.com/images/M/MV5BYmFkNTc1MWYtYTVlNy00NmZmLTkzMjAtMWM0N2FmMWRkNWNhXkEyXkFqcGdeQXVyMTE5NDkxMA@@._V1_UX182_CR0,0,182,268_AL_.jpg']"
